spectrum_index,spectrum_run_id,model_name,climate_key,climate_index,climate_cache_nc,phase_deg,output_nc,status,planet_class_id,separation_id,star_teff_k,star_radius_rsun,stellar_spectrum_filename,stellar_spectrum_w_unit,stellar_spectrum_f_unit,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,cloud_fraction,cloud_model,fsed,insolation_searth,semi_major_au,picaso_tint_k
149,7b5b65189aa0,aurora_cahoy_exact_304,0d4b5b30c0c9,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0d4b5b30c0c9.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000149.nc,pending,jupiter_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),11.209,25.0,3.16,1.0,1.0,virga,10.0,0.01,10.0,100.0
150,da405a973805,aurora_cahoy_exact_304,0d4b5b30c0c9,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0d4b5b30c0c9.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000150.nc,pending,jupiter_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),11.209,25.0,3.16,1.0,1.0,virga,10.0,0.01,10.0,100.0
151,26669fcf4182,aurora_cahoy_exact_304,0d4b5b30c0c9,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0d4b5b30c0c9.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000151.nc,pending,jupiter_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),11.209,25.0,3.16,1.0,1.0,virga,10.0,0.01,10.0,100.0
152,8962139b493c,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000152.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
153,89fe1890a268,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000153.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
154,dc0d68e2249a,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000154.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
155,f0655ca7d909,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000155.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
156,ef71b450734c,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000156.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
157,96e3e89c0ef0,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000157.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
158,f721d9839459,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000158.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
159,c7485a5db161,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000159.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
160,1f83f3b94359,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000160.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
161,f04eef253c00,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000161.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
162,ef30aefae78d,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000162.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
163,7b5e7b4d2a6d,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000163.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
164,abbd4d3b8606,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000164.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
165,9ca357e6b5e9,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000165.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
166,7c73816b3887,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000166.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
167,ccfe8f91ad2e,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000167.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
168,6cec5e0871b8,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000168.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
169,2742b904451d,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000169.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
170,516a143a40cc,aurora_cahoy_exact_304,5474a1d27721,4,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5474a1d27721.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000170.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,0.0,none,,1.5624999999999998,0.8,50.0
171,9ba0c3095210,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000171.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
172,5bb085002000,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000172.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
173,4809c2a03f6d,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000173.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
174,8e7d6bb26620,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000174.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
175,61b8edbbf604,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000175.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
176,47c03ca60a6b,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000176.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
177,63709147ee3d,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000177.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
178,940d86756350,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000178.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
179,680a7e6e2e9a,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000179.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
180,07f9c5345153,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000180.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
181,8f15491dd9ac,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000181.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
182,68b81fd58127,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000182.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
183,74170ca931ea,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000183.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
184,0d6a0f6cecdb,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000184.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
185,00bf0cf96c8e,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000185.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
186,eb80291b8861,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000186.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
187,c7598a64c4a9,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000187.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
188,eb69e5dc22c9,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000188.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
189,5983853a158d,aurora_cahoy_exact_304,901988cbac99,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/901988cbac99.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000189.nc,pending,neptune_analog,a08_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,0.0,none,,1.5624999999999998,0.8,50.0
190,96643fe7a11b,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000190.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
191,18556d3195ad,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000191.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
192,749c00eb3a57,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000192.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
193,036234f14ef7,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000193.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
194,7d155aedd873,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000194.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
195,dd806f60c3b9,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000195.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
196,e783d42b36b6,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000196.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
197,357c364fb38f,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000197.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
198,1191a3b3ae2f,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000198.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
199,5eddd34af25e,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000199.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
