T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1000,3.0,1.0,20.0,60.0,CGI-1,0.0034571429804329066,0.009067789619137767,2.6138464694845718,False
1000,3.0,1.2,5.0,60.0,CGI-1,0.074013113188736,0.20892187282493416,2.6138464694845718,False
1000,3.0,1.2,10.0,60.0,CGI-1,0.01959075804146613,0.05223046820623354,2.6138464694845718,False
1000,3.0,1.2,20.0,60.0,CGI-1,0.0049707247091675625,0.013057617051558385,2.6138464694845718,False
1000,3.5,1.0,5.0,60.0,CGI-1,0.032515004397690846,0.08784552715183906,2.6138464694845718,False
1000,3.5,1.0,10.0,60.0,CGI-1,0.008331935796214097,0.021961381787959765,2.6138464694845718,False
1000,3.5,1.0,20.0,60.0,CGI-1,0.0020960822662027118,0.005490345446989941,2.6138464694845718,False
1000,3.5,1.2,5.0,60.0,CGI-1,0.04616119646993683,0.1264975590986482,2.6138464694845718,False
1000,3.5,1.2,10.0,60.0,CGI-1,0.011954162966481245,0.03162438977466205,2.6138464694845718,False
1000,3.5,1.2,20.0,60.0,CGI-1,0.0030155772681968425,0.007906097443665513,2.6138464694845718,False
1000,4.0,1.0,5.0,60.0,CGI-1,0.04102612572532636,0.1118236865054151,2.6138464694845718,False
1000,4.0,1.0,10.0,60.0,CGI-1,0.010582139572747454,0.027955921626353776,2.6138464694845718,False
1000,4.0,1.0,20.0,60.0,CGI-1,0.0026666994323808796,0.006988980406588444,2.6138464694845718,False
1000,4.0,1.2,5.0,60.0,CGI-1,0.05803009112613701,0.16102610856779773,2.6138464694845718,False
1000,4.0,1.2,10.0,60.0,CGI-1,0.015167658223180187,0.04025652714194943,2.6138464694845718,False
1000,4.0,1.2,20.0,60.0,CGI-1,0.0038355467524754795,0.010064131785487358,2.6138464694845718,False
1100,3.0,1.0,5.0,60.0,CGI-1,0.014545737391334341,0.08446983734573041,5.722718555595663,False
1100,3.0,1.0,10.0,60.0,CGI-1,0.003676542868134486,0.021117459336432602,5.722718555595663,False
1100,3.0,1.0,20.0,60.0,CGI-1,0.0009216771562151754,0.0052793648341081505,5.722718555595663,False
1100,3.0,1.2,5.0,60.0,CGI-1,0.020812658240600766,0.12163656577785177,5.722718555595663,False
1100,3.0,1.2,10.0,60.0,CGI-1,0.005285671211523405,0.030409141444462943,5.722718555595663,False
1100,3.0,1.2,20.0,60.0,CGI-1,0.0013266770870453389,0.007602285361115736,5.722718555595663,False
1100,3.5,1.0,5.0,60.0,CGI-1,0.008389824246347558,0.04841882835285408,5.722718555595663,False
1100,3.5,1.0,10.0,60.0,CGI-1,0.0021107375997056555,0.01210470708821352,5.722718555595663,False
1100,3.5,1.0,20.0,60.0,CGI-1,0.0005285210769083644,0.00302617677205338,5.722718555595663,False
1100,3.5,1.2,5.0,60.0,CGI-1,0.012036912379832869,0.06972311282810988,5.722718555595663,False
1100,3.5,1.2,10.0,60.0,CGI-1,0.00303664193967582,0.01743077820702747,5.722718555595663,False
1100,3.5,1.2,20.0,60.0,CGI-1,0.0007608934055391172,0.004357694551756867,5.722718555595663,False
1100,4.0,1.0,5.0,60.0,CGI-1,0.008695711957402638,0.05019963372800904,5.722718555595663,False
1100,4.0,1.0,10.0,60.0,CGI-1,0.00218819895018287,0.01254990843200226,5.722718555595663,False
1100,4.0,1.0,20.0,60.0,CGI-1,0.0005479490036215764,0.003137477108000565,5.722718555595663,False
1100,4.0,1.2,5.0,60.0,CGI-1,0.012474097907234706,0.07228747256833301,5.722718555595663,False
1100,4.0,1.2,10.0,60.0,CGI-1,0.0031479755936320904,0.018071868142083253,5.722718555595663,False
1100,4.0,1.2,20.0,60.0,CGI-1,0.0007888563738668832,0.004517967035520813,5.722718555595663,False
1200,3.0,1.0,5.0,60.0,CGI-1,0.0028946766684840764,0.05963711622991771,20.54270402923186,False
1200,3.0,1.0,10.0,60.0,CGI-1,0.0007252436765831973,0.014909279057479427,20.54270402923186,False
1200,3.0,1.0,20.0,60.0,CGI-1,0.00018140959376636227,0.0037273197643698567,20.54270402923186,False
1200,3.0,1.2,5.0,60.0,CGI-1,0.004163032124554188,0.08587744737108151,20.54270402923186,False
1200,3.0,1.2,10.0,60.0,CGI-1,0.001044017740683349,0.021469361842770377,20.54270402923186,False
