T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1300,3.0,1.2,5.0,0.0,CGI-4,2.297108538421461e-06,2.8331455573498525,1233350.101625539,False
1300,3.0,1.2,10.0,0.0,CGI-1,9.760360108493016e-05,0.049346478676181034,505.5311662038631,False
1300,3.0,1.2,10.0,0.0,CGI-2,2.8808873772859614e-06,0.49239068725581914,170915.83399472412,False
1300,3.0,1.2,10.0,0.0,CGI-3,1.5941504235475343e-06,0.5156175687794906,323442.96949098434,False
1300,3.0,1.2,10.0,0.0,CGI-4,5.742781239897519e-07,0.7082863893374631,1233350.101625539,False
1300,3.0,1.2,20.0,0.0,CGI-1,2.4402686613799777e-05,0.012336619669045258,505.5311662038631,False
1300,3.0,1.2,20.0,0.0,CGI-2,7.202234004833678e-07,0.12309767181395478,170915.83399472412,False
1300,3.0,1.2,20.0,0.0,CGI-3,3.9853808238412325e-07,0.12890439219487265,323442.96949098434,False
1300,3.0,1.2,20.0,0.0,CGI-4,1.4356959283409527e-07,0.17707159733436578,1233350.101625539,False
1300,3.5,1.0,5.0,0.0,CGI-1,0.0003493362525931372,0.17666207763887365,505.5311662038631,False
1300,3.5,1.0,5.0,0.0,CGI-2,1.6341424798006526e-05,2.79305389049346,170915.83399472412,False
1300,3.5,1.0,5.0,0.0,CGI-3,9.288266846397133e-06,3.0042525145223777,323442.96949098434,False
1300,3.5,1.0,5.0,0.0,CGI-4,2.512144305748838e-06,3.0983612183238396,1233350.101625539,False
1300,3.5,1.0,10.0,0.0,CGI-1,8.735695086067303e-05,0.04416551940971841,505.5311662038631,False
1300,3.5,1.0,10.0,0.0,CGI-2,4.085406270521136e-06,0.698263472623365,170915.83399472412,False
1300,3.5,1.0,10.0,0.0,CGI-3,2.3220828876934083e-06,0.7510631286305944,323442.96949098434,False
1300,3.5,1.0,10.0,0.0,CGI-4,6.280372597273788e-07,0.7745903045809599,1233350.101625539,False
1300,3.5,1.0,20.0,0.0,CGI-1,2.184066866583281e-05,0.011041379852429603,505.5311662038631,False
1300,3.5,1.0,20.0,0.0,CGI-2,1.021354697116947e-06,0.17456586815584124,170915.83399472412,False
1300,3.5,1.0,20.0,0.0,CGI-3,5.805217329380385e-07,0.1877657821576486,323442.96949098434,False
1300,3.5,1.0,20.0,0.0,CGI-4,1.5700938888765448e-07,0.19364757614523997,1233350.101625539,False
1300,3.5,1.2,5.0,0.0,CGI-1,0.0005029668937233917,0.25439339179997805,505.5311662038631,False
1300,3.5,1.2,5.0,0.0,CGI-2,2.3531482512430577e-05,4.021997602310582,170915.83399472412,False
1300,3.5,1.2,5.0,0.0,CGI-3,1.3375049597158784e-05,4.326123620912224,323442.96949098434,False
1300,3.5,1.2,5.0,0.0,CGI-4,3.6174838017161398e-06,4.4616401543863295,1233350.101625539,False
1300,3.5,1.2,10.0,0.0,CGI-1,0.0001257891742735342,0.06359834794999451,505.5311662038631,False
1300,3.5,1.2,10.0,0.0,CGI-2,5.882974454440516e-06,1.0054994005776454,170915.83399472412,False
1300,3.5,1.2,10.0,0.0,CGI-3,3.34379594186712e-06,1.081530905228056,323442.96949098434,False
1300,3.5,1.2,10.0,0.0,CGI-4,9.043734040961401e-07,1.1154100385965824,1233350.101625539,False
1300,3.5,1.2,20.0,0.0,CGI-1,3.145026064512148e-05,0.01589958698749863,505.5311662038631,False
1300,3.5,1.2,20.0,0.0,CGI-2,1.4707501028990922e-06,0.25137485014441135,170915.83399472412,False
1300,3.5,1.2,20.0,0.0,CGI-3,8.359510819041563e-07,0.270382726307014,323442.96949098434,False
1300,3.5,1.2,20.0,0.0,CGI-4,2.2609350437874915e-07,0.2788525096491456,1233350.101625539,False
